instant,season,yr,mnth,time,holiday,weekday,workingday,weather,temp,feeltemp,humidity,windspeed,casual,registered,count
8996,1,1,1,3,0,0,0,1,9.02,10.605,29,19.9995,31,174,205
8997,1,1,1,3,0,0,0,1,9.02,10.605,25,16.9979,15,131,146
8998,1,1,1,4,0,0,0,1,7.38,9.09,29,15.0013,7,113,120
8999,1,1,1,4,0,0,0,1,6.56,8.335,37,11.0014,9,101,110
9000,1,1,1,4,0,0,0,1,6.56,9.09,37,7.0015,10,85,95
9001,1,1,1,4,0,0,0,1,6.56,8.335,40,11.0014,1,71,72
9002,1,1,1,1,0,0,0,1,7.38,10.605,37,6.0032,2,58,60
9003,1,1,1,1,0,0,0,1,6.56,9.85,43,6.0032,3,26,29
9004,1,1,1,1,1,1,0,1,5.74,7.575,46,8.9981,2,23,25
9005,1,1,1,1,1,1,0,1,5.74,8.335,43,7.0015,2,18,20
9006,1,1,1,1,1,1,0,1,5.74,10.605,46,0,3,14,17
9007,1,1,1,1,1,1,0,1,4.92,9.85,50,0,0,3,3
9008,1,1,1,1,1,1,0,1,4.92,7.575,58,7.0015,2,6,8
9009,1,1,1,1,1,1,0,1,4.92,8.335,54,6.0032,1,5,6
9010,1,1,1,1,1,1,0,1,4.1,6.82,54,6.0032,0,13,13
9011,1,1,1,2,1,1,0,1,4.1,6.82,54,7.0015,5,28,33
9012,1,1,1,2,1,1,0,1,4.1,6.06,58,11.0014,3,75,78
9013,1,1,1,2,1,1,0,1,4.1,6.06,58,11.0014,7,89,96
9014,1,1,1,3,1,1,0,2,5.74,6.82,59,12.998,19,107,126
9015,1,1,1,3,1,1,0,1,6.56,7.575,59,16.9979,21,158,179
9016,1,1,1,3,1,1,0,1,8.2,9.09,55,22.0028,20,165,185
9017,1,1,1,3,1,1,0,2,9.84,9.85,41,27.9993,26,202,228
9018,1,1,1,3,1,1,0,1,9.84,10.605,44,26.0027,23,158,181
9019,1,1,1,3,1,1,0,1,10.66,10.605,44,30.0026,17,175,192
9020,1,1,1,3,1,1,0,1,10.66,11.365,44,23.9994,22,158,180
9021,1,1,1,3,1,1,0,1,10.66,11.365,48,22.0028,19,174,193
9022,1,1,1,4,1,1,0,1,10.66,11.365,52,22.0028,6,175,181
9023,1,1,1,4,1,1,0,1,10.66,12.12,56,19.0012,10,134,144
9024,1,1,1,4,1,1,0,1,10.66,12.12,60,19.0012,2,88,90
9025,1,1,1,4,1,1,0,1,11.48,12.88,52,22.0028,3,46,49
9026,1,1,1,1,1,1,0,2,12.3,13.635,49,23.9994,4,39,43
9027,1,1,1,1,1,1,0,3,10.66,11.365,70,19.9995,0,28,28
9028,1,1,1,1,0,2,1,2,10.66,11.365,70,22.0028,0,12,12
9029,1,1,1,1,0,2,1,2,11.48,12.88,65,23.9994,0,2,2
9030,1,1,1,1,0,2,1,3,11.48,13.635,75,16.9979,0,12,12
9031,1,1,1,1,0,2,1,3,13.12,15.15,66,22.0028,0,2,2
9032,1,1,1,1,0,2,1,3,13.12,15.15,66,22.0028,0,13,13
9033,1,1,1,1,0,2,1,3,12.3,14.395,75,16.9979,0,57,57
9034,1,1,1,2,0,2,1,3,12.3,14.395,81,15.0013,5,121,126
9035,1,1,1,2,0,2,1,3,12.3,14.395,81,19.0012,3,90,93
9036,1,1,1,2,0,2,1,3,13.12,15.15,81,16.9979,7,61,68
9037,1,1,1,3,0,2,1,3,12.3,14.395,87,16.9979,1,61,62
9038,1,1,1,3,0,2,1,2,13.94,17.425,87,7.0015,2,73,75
9039,1,1,1,3,0,2,1,2,13.12,15.15,87,19.0012,3,83,86
9040,1,1,1,3,0,2,1,2,15.58,19.695,76,22.0028,8,95,103
9041,1,1,1,3,0,2,1,1,18.04,21.97,62,32.9975,12,120,132
9042,1,1,1,3,0,2,1,1,18.04,21.97,62,32.9975,6,123,129
9043,1,1,1,3,0,2,1,1,18.86,22.725,63,36.9974,14,205,219
9044,1,1,1,3,0,2,1,1,18.86,22.725,63,30.0026,20,442,462
9045,1,1,1,4,0,2,1,1,18.86,22.725,63,30.0026,12,451,463
9046,1,1,1,4,0,2,1,1,18.86,22.725,63,27.9993,11,297,308
9047,1,1,1,4,0,2,1,1,18.86,22.725,63,23.9994,11,169,180
9048,1,1,1,4,0,2,1,1,18.86,22.725,67,31.0009,6,174,180
9049,1,1,1,1,0,2,1,1,18.86,22.725,72,26.0027,5,85,90
9050,1,1,1,1,0,2,1,1,18.86,22.725,72,26.0027,1,60,61
9051,1,1,1,1,0,3,1,2,18.86,22.725,77,22.0028,3,14,17
9052,1,1,1,1,0,3,1,2,18.86,22.725,77,22.0028,0,10,10
9053,1,1,1,1,0,3,1,2,18.04,21.97,51,32.9975,1,1,2
9054,1,1,1,1,0,3,1,2,18.04,21.97,51,32.9975,1,3,4
9055,1,1,1,1,0,3,1,1,13.94,14.395,46,35.0008,0,1,1
9056,1,1,1,1,0,3,1,1,13.94,14.395,46,35.0008,0,29,29
9057,1,1,1,1,0,3,1,1,13.94,14.395,36,35.0008,0,88,88
9058,1,1,1,2,0,3,1,1,13.12,14.395,42,23.9994,1,262,263
9059,1,1,1,2,0,3,1,1,12.3,13.635,52,27.9993,15,474,489
9060,1,1,1,2,0,3,1,1,11.48,12.88,52,22.0028,6,196,202
9061,1,1,1,3,0,3,1,1,12.3,13.635,42,31.0009,5,88,93
9062,1,1,1,3,0,3,1,1,12.3,13.635,42,26.0027,4,110,114
9063,1,1,1,3,0,3,1,1,12.3,12.88,39,32.9975,6,155,161
9064,1,1,1,3,0,3,1,1,12.3,13.635,42,31.0009,6,124,130
9065,1,1,1,3,0,3,1,1,12.3,13.635,33,26.0027,7,98,105
9066,1,1,1,3,0,3,1,1,12.3,12.88,33,35.0008,8,122,130
9067,1,1,1,3,0,3,1,1,11.48,11.365,30,35.0008,13,163,176
9068,1,1,1,3,0,3,1,1,10.66,10.605,33,30.0026,8,338,346
9069,1,1,1,4,0,3,1,1,9.84,10.605,32,23.9994,8,347,355
9070,1,1,1,4,0,3,1,1,9.02,9.85,37,26.0027,5,251,256
9071,1,1,1,4,0,3,1,1,9.02,10.605,37,16.9979,1,164,165
9072,1,1,1,4,0,3,1,1,8.2,8.335,40,27.9993,5,119,124
9073,1,1,1,1,0,3,1,1,7.38,8.335,47,16.9979,4,74,78
9074,1,1,1,1,0,3,1,1,6.56,6.82,47,19.9995,2,36,38
9075,1,1,1,1,0,4,1,1,5.74,6.82,50,12.998,0,16,16
9076,1,1,1,1,0,4,1,1,5.74,7.575,50,11.0014,0,5,5
9077,1,1,1,1,0,4,1,1,5.74,7.575,50,8.9981,0,3,3
9078,1,1,1,1,0,4,1,1,4.92,7.575,54,7.0015,0,4,4
9079,1,1,1,1,0,4,1,1,4.92,7.575,54,7.0015,0,1,1
9080,1,1,1,1,0,4,1,1,4.92,6.06,55,16.9979,0,19,19
9081,1,1,1,1,0,4,1,1,4.92,6.82,54,11.0014,0,86,86
9082,1,1,1,2,0,4,1,1,4.92,8.335,54,6.0032,2,204,206
9083,1,1,1,2,0,4,1,1,4.92,7.575,54,7.0015,9,414,423
9084,1,1,1,2,0,4,1,1,4.92,9.85,54,0,6,204,210
9085,1,1,1,3,0,4,1,1,5.74,10.605,59,0,10,98,108
9086,1,1,1,3,0,4,1,1,6.56,8.335,55,11.0014,6,93,99
9087,1,1,1,3,0,4,1,1,8.2,9.85,51,12.998,5,106,111
9088,1,1,1,3,0,4,1,1,9.02,10.605,47,19.0012,6,118,124
9089,1,1,1,3,0,4,1,1,9.84,11.365,44,12.998,15,104,119
9090,1,1,1,3,0,4,1,1,10.66,11.365,44,19.9995,9,118,127
9091,1,1,1,3,0,4,1,1,10.66,11.365,41,22.0028,8,185,193
9092,1,1,1,3,0,4,1,2,10.66,11.365,44,22.0028,21,364,385
9093,1,1,1,4,0,4,1,2,10.66,11.365,44,22.0028,16,345,361
9094,1,1,1,4,0,4,1,2,10.66,11.365,48,19.9995,5,229,234
9095,1,1,1,4,0,4,1,1,10.66,10.605,52,30.0026,7,184,191
9096,1,1,1,4,0,4,1,1,10.66,11.365,44,23.9994,4,117,121
9097,1,1,1,1,0,4,1,2,10.66,11.365,44,27.9993,0,90,90
9098,1,1,1,1,0,4,1,1,10.66,11.365,48,22.0028,1,55,56
9099,1,1,1,1,0,5,1,2,10.66,11.365,48,19.9995,3,24,27
9100,1,1,1,1,0,5,1,1,10.66,13.635,48,8.9981,0,15,15
9101,1,1,1,1,0,5,1,1,10.66,13.635,48,8.9981,0,11,11
9102,1,1,1,1,0,5,1,1,9.84,12.88,52,7.0015,0,4,4
9103,1,1,1,1,0,5,1,1,9.02,12.12,60,7.0015,0,3,3
9104,1,1,1,1,0,5,1,1,9.02,12.12,60,7.0015,0,19,19
9105,1,1,1,1,0,5,1,1,9.84,10.605,60,19.0012,0,68,68
9106,1,1,1,2,0,5,1,1,9.02,10.605,69,15.0013,2,183,185
9107,1,1,1,2,0,5,1,1,9.02,10.605,64,16.9979,4,421,425
9108,1,1,1,2,0,5,1,1,9.02,9.85,47,26.0027,21,242,263
9109,1,1,1,3,0,5,1,2,9.02,10.605,44,19.0012,1,96,97
9110,1,1,1,3,0,5,1,2,8.2,9.09,32,23.9994,6,117,123
9111,1,1,1,3,0,5,1,2,8.2,9.09,34,22.0028,5,119,124
9112,1,1,1,3,0,5,1,1,9.02,10.605,32,19.9995,12,144,156
9113,1,1,1,3,0,5,1,2,9.02,10.605,35,19.9995,8,107,115
9114,1,1,1,3,0,5,1,2,9.02,11.365,35,12.998,12,144,156
9115,1,1,1,3,0,5,1,2,8.2,10.605,37,11.0014,11,163,174
9116,1,1,1,3,0,5,1,2,9.02,12.88,32,6.0032,9,340,349
9117,1,1,1,4,0,5,1,2,8.2,11.365,34,6.0032,5,296,301
9118,1,1,1,4,0,5,1,2,8.2,11.365,37,7.0015,6,186,192
9119,1,1,1,4,0,5,1,2,8.2,11.365,34,6.0032,1,141,142
9120,1,1,1,4,0,5,1,2,8.2,11.365,37,6.0032,5,99,104
9121,1,1,1,1,0,5,1,2,8.2,9.85,37,15.0013,1,71,72
9122,1,1,1,1,0,5,1,3,6.56,7.575,64,15.0013,3,35,38
9123,1,1,1,1,0,6,0,3,6.56,7.575,64,15.0013,0,24,24
9124,1,1,1,1,0,6,0,4,5.74,6.82,86,12.998,1,22,23
9125,1,1,1,1,0,6,0,3,5.74,10.605,86,0,1,25,26
9126,1,1,1,1,0,6,0,3,5.74,9.09,93,6.0032,0,13,13
9127,1,1,1,1,0,6,0,3,6.56,9.85,86,6.0032,0,1,1
9128,1,1,1,1,0,6,0,3,6.56,9.09,86,7.0015,0,2,2
9129,1,1,1,1,0,6,0,3,6.56,8.335,93,11.0014,0,1,1
9130,1,1,1,2,0,6,0,3,6.56,8.335,93,11.0014,3,10,13
9131,1,1,1,2,0,6,0,2,6.56,7.575,93,16.9979,3,22,25
9132,1,1,1,2,0,6,0,2,6.56,7.575,93,16.9979,2,40,42
9133,1,1,1,3,0,6,0,3,6.56,7.575,93,16.9979,0,45,45
9134,1,1,1,3,0,6,0,2,7.38,10.605,86,7.0015,1,62,63
9135,1,1,1,3,0,6,0,2,8.2,10.605,80,11.0014,5,62,67
9136,1,1,1,3,0,6,0,2,8.2,9.85,80,16.9979,10,66,76
9137,1,1,1,3,0,6,0,3,8.2,9.85,80,12.998,6,89,95
9138,1,1,1,3,0,6,0,3,8.2,9.85,80,12.998,6,113,119
9139,1,1,1,3,0,6,0,2,8.2,9.09,80,19.9995,5,113,118
9140,1,1,1,3,0,6,0,2,8.2,9.09,80,26.0027,7,99,106
9141,1,1,1,4,0,6,0,2,8.2,9.09,75,26.0027,3,107,110
9142,1,1,1,4,0,6,0,2,7.38,7.575,80,26.0027,0,85,85
9143,1,1,1,4,0,6,0,2,7.38,8.335,80,19.9995,5,62,67
9144,1,1,1,4,0,6,0,1,7.38,7.575,74,22.0028,5,64,69
9145,1,1,1,1,0,6,0,2,7.38,8.335,74,19.9995,3,56,59
9146,1,1,1,1,0,6,0,2,6.56,7.575,80,16.9979,1,51,52
9147,1,1,1,1,0,0,0,1,6.56,6.82,80,19.9995,1,51,52
9148,1,1,1,1,0,0,0,2,7.38,8.335,74,19.9995,1,49,50
9149,1,1,1,1,0,0,0,2,7.38,8.335,74,19.0012,1,46,47
9150,1,1,1,1,0,0,0,2,7.38,8.335,69,19.0012,1,20,21
9151,1,1,1,1,0,0,0,3,6.56,6.82,80,19.0012,1,1,2
9152,1,1,1,1,0,0,0,3,6.56,7.575,74,15.0013,1,2,3
9153,1,1,1,1,0,0,0,2,6.56,7.575,74,15.0013,0,4,4
9154,1,1,1,2,0,0,0,2,6.56,7.575,74,15.0013,2,11,13
9155,1,1,1,2,0,0,0,2,6.56,7.575,74,15.0013,3,29,32
9156,1,1,1,2,0,0,0,2,6.56,7.575,74,15.0013,9,54,63
9157,1,1,1,3,0,0,0,2,6.56,6.82,74,19.0012,9,120,129
9158,1,1,1,3,0,0,0,3,6.56,7.575,80,16.9979,18,115,133
9159,1,1,1,3,0,0,0,2,6.56,7.575,80,15.0013,24,161,185
9160,1,1,1,3,0,0,0,2,6.56,9.09,80,8.9981,24,175,199
9161,1,1,1,3,0,0,0,2,6.56,8.335,80,11.0014,19,163,182
9162,1,1,1,3,0,0,0,2,6.56,7.575,80,12.998,27,149,176
9163,1,1,1,3,0,0,0,2,6.56,7.575,80,12.998,12,143,155
9164,1,1,1,3,0,0,0,2,6.56,9.09,80,7.0015,8,100,108
9165,1,1,1,4,0,0,0,3,6.56,9.09,86,7.0015,11,110,121
9166,1,1,1,4,0,0,0,3,6.56,9.09,86,7.0015,9,80,89
9167,1,1,1,4,0,0,0,3,6.56,8.335,86,11.0014,5,69,74
9168,1,1,1,4,0,0,0,3,6.56,9.09,86,7.0015,8,36,44
9169,1,1,1,1,0,0,0,2,6.56,9.85,93,6.0032,0,58,58
9170,1,1,1,1,0,0,0,2,6.56,9.09,93,7.0015,2,35,37
9171,1,1,1,1,0,1,1,2,7.38,12.12,86,0,2,17,19
9172,1,1,1,1,0,1,1,2,7.38,10.605,86,7.0015,0,4,4
9173,1,1,1,1,0,1,1,2,7.38,10.605,86,7.0015,0,2,2
9174,1,1,1,1,0,1,1,2,7.38,12.12,86,0,0,1,1
9175,1,1,1,1,0,1,1,2,8.2,12.88,80,0,0,1,1
9176,1,1,1,1,0,1,1,2,8.2,12.88,86,0,0,19,19
9177,1,1,1,1,0,1,1,2,8.2,12.88,86,0,6,36,42
9178,1,1,1,2,0,1,1,3,8.2,12.88,86,0,8,114,122
9179,1,1,1,2,0,1,1,3,8.2,10.605,86,8.9981,5,267,272
9180,1,1,1,2,0,1,1,2,8.2,11.365,86,6.0032,13,198,211
9181,1,1,1,3,0,1,1,2,8.2,12.88,93,0,10,139,149
9182,1,1,1,3,0,1,1,2,8.2,11.365,93,6.0032,5,57,62
9183,1,1,1,3,0,1,1,2,9.02,13.635,93,0,10,52,62
9184,1,1,1,3,0,1,1,3,9.02,12.88,93,6.0032,5,32,37
9185,1,1,1,3,0,1,1,3,9.02,11.365,93,12.998,13,48,61
9186,1,1,1,3,0,1,1,2,9.02,10.605,100,15.0013,10,64,74
9187,1,1,1,3,0,1,1,2,9.84,12.12,93,11.0014,14,108,122
9188,1,1,1,3,0,1,1,2,9.84,12.88,96,7.0015,6,270,276
9189,1,1,1,4,0,1,1,2,9.84,12.12,93,8.9981,7,275,282
9190,1,1,1,4,0,1,1,2,10.66,12.88,93,11.0014,9,211,220
9191,1,1,1,4,0,1,1,2,10.66,12.88,100,11.0014,8,161,169
9192,1,1,1,4,0,1,1,2,10.66,12.12,100,19.0012,8,112,120
9193,1,1,1,1,0,1,1,2,10.66,12.12,100,19.0012,4,64,68
9194,1,1,1,1,0,1,1,2,11.48,12.88,93,22.0028,2,35,37
9195,1,1,1,1,0,2,1,2,12.3,14.395,100,19.0012,6,19,25
9196,1,1,1,1,0,2,1,2,13.12,15.15,93,16.9979,2,7,9
9197,1,1,1,1,0,2,1,2,13.12,15.15,93,15.0013,2,6,8
9198,1,1,1,1,0,2,1,2,13.12,16.665,93,8.9981,0,3,3
9199,1,1,1,1,0,2,1,2,12.3,15.91,100,6.0032,0,2,2
9200,1,1,1,1,0,2,1,2,12.3,15.91,100,6.0032,0,26,26
9201,1,1,1,1,0,2,1,2,13.12,15.91,93,12.998,1,88,89
9202,1,1,1,2,0,2,1,2,13.12,16.665,93,8.9981,11,221,232
9203,1,1,1,2,0,2,1,2,13.12,16.665,93,8.9981,11,479,490
9204,1,1,1,2,0,2,1,2,13.12,16.665,87,6.0032,11,244,255
9205,1,1,1,3,0,2,1,1,13.12,16.665,93,6.0032,23,93,116
9206,1,1,1,3,0,2,1,1,13.94,16.665,87,8.9981,30,123,153
9207,1,1,1,3,0,2,1,1,13.94,16.665,87,11.0014,25,150,175
9208,1,1,1,3,0,2,1,1,13.94,16.665,87,11.0014,33,170,203
9209,1,1,1,3,0,2,1,1,14.76,17.425,81,15.0013,35,138,173
9210,1,1,1,3,0,2,1,2,16.4,20.455,71,11.0014,52,156,208
9211,1,1,1,3,0,2,1,1,16.4,20.455,71,8.9981,35,243,278
9212,1,1,1,3,0,2,1,1,17.22,21.21,67,6.0032,41,474,515
9213,1,1,1,4,0,2,1,1,16.4,20.455,62,6.0032,32,391,423
9214,1,1,1,4,0,2,1,1,18.04,21.97,51,6.0032,20,311,331
9215,1,1,1,4,0,2,1,1,13.12,17.425,76,0,18,211,229
9216,1,1,1,4,0,2,1,1,14.76,18.94,71,0,18,154,172
9217,1,1,1,1,0,2,1,1,13.12,17.425,81,0,14,111,125
9218,1,1,1,1,0,2,1,1,13.12,17.425,76,0,19,80,99
9219,1,1,1,1,0,3,1,1,10.66,15.15,93,0,6,25,31
9220,1,1,1,1,0,3,1,1,12.3,14.395,70,15.0013,4,9,13
9221,1,1,1,1,0,3,1,1,11.48,13.635,70,12.998,3,3,6
9222,1,1,1,1,0,3,1,1,10.66,12.88,75,12.998,0,1,1
9223,1,1,1,1,0,3,1,1,10.66,12.12,70,19.0012,0,4,4
9224,1,1,1,1,0,3,1,1,10.66,12.12,70,19.0012,0,33,33
9225,1,1,1,1,0,3,1,1,9.84,11.365,73,15.0013,1,87,88
9226,1,1,1,2,0,3,1,1,9.84,11.365,75,15.0013,14,243,257
9227,1,1,1,2,0,3,1,1,9.84,11.365,70,16.9979,18,495,513
9228,1,1,1,2,0,3,1,1,9.84,11.365,70,16.9979,18,218,236
9229,1,1,1,3,0,3,1,2,10.66,11.365,70,22.0028,30,111,141
9230,1,1,1,3,0,3,1,2,12.3,13.635,61,19.9995,52,105,157
9231,1,1,1,3,0,3,1,1,13.12,16.665,53,8.9981,46,147,193
9232,1,1,1,3,0,3,1,1,13.94,16.665,49,8.9981,63,149,212
9233,1,1,1,3,0,3,1,1,13.94,17.425,49,6.0032,53,107,160
9234,1,1,1,3,0,3,1,1,14.76,18.94,46,0,30,125,155
9235,1,1,1,3,0,3,1,1,13.94,16.665,53,11.0014,29,217,246
9236,1,1,1,3,0,3,1,1,14.76,17.425,53,11.0014,27,443,470
9237,1,1,1,4,0,3,1,1,13.12,16.665,66,8.9981,24,415,439
9238,1,1,1,4,0,3,1,2,13.94,18.18,53,0,5,311,316
9239,1,1,1,4,0,3,1,1,13.12,15.91,61,12.998,10,225,235
9240,1,1,1,4,0,3,1,1,12.3,16.665,65,0,19,166,185
9241,1,1,1,1,0,3,1,1,12.3,15.91,65,6.0032,12,101,113
9242,1,1,1,1,0,3,1,2,11.48,15.91,65,0,3,63,66
9243,1,1,1,1,0,4,1,2,11.48,14.395,75,7.0015,3,22,25
9244,1,1,1,1,0,4,1,2,11.48,15.91,75,0,5,16,21
9245,1,1,1,1,0,4,1,2,11.48,13.635,75,11.0014,1,6,7
9246,1,1,1,1,0,4,1,2,11.48,15.15,75,6.0032,1,5,6
9247,1,1,1,1,0,4,1,1,11.48,15.91,75,0,0,3,3
9248,1,1,1,1,0,4,1,2,12.3,15.91,75,7.0015,0,28,28
9249,1,1,1,1,0,4,1,2,11.48,15.91,81,0,0,88,88
9250,1,1,1,2,0,4,1,2,11.48,15.15,81,6.0032,11,228,239
9251,1,1,1,2,0,4,1,2,11.48,15.15,81,6.0032,16,514,530
9252,1,1,1,2,0,4,1,2,12.3,16.665,81,0,18,256,274
9253,1,1,1,3,0,4,1,2,12.3,15.15,81,8.9981,16,92,108
9254,1,1,1,3,0,4,1,2,12.3,15.91,87,7.0015,11,100,111
9255,1,1,1,3,0,4,1,2,13.94,16.665,81,8.9981,29,136,165
9256,1,1,1,3,0,4,1,2,15.58,19.695,71,0,17,156,173
9257,1,1,1,3,0,4,1,2,16.4,20.455,71,7.0015,16,112,128
9258,1,1,1,3,0,4,1,2,17.22,21.21,71,7.0015,22,142,164
9259,1,1,1,3,0,4,1,2,16.4,20.455,71,6.0032,15,209,224
9260,1,1,1,3,0,4,1,2,17.22,21.21,71,0,16,397,413
9261,1,1,1,4,0,4,1,2,17.22,21.21,71,0,12,394,406
9262,1,1,1,4,0,4,1,2,16.4,20.455,76,7.0015,11,302,313
9263,1,1,1,4,0,4,1,2,16.4,20.455,82,8.9981,8,216,224
9264,1,1,1,4,0,4,1,2,16.4,20.455,76,7.0015,8,184,192
9265,1,1,1,1,0,4,1,1,15.58,19.695,82,7.0015,3,139,142
9266,1,1,1,1,0,4,1,2,16.4,20.455,82,0,5,86,91
9267,1,1,1,1,0,5,1,2,16.4,20.455,82,16.9979,6,32,38
9268,1,1,1,1,0,5,1,2,16.4,20.455,87,15.0013,6,23,29
9269,1,1,1,1,0,5,1,1,17.22,21.21,94,8.9981,2,11,13
9270,1,1,1,1,0,5,1,2,17.22,21.21,94,19.0012,3,5,8
9271,1,1,1,1,0,5,1,2,16.4,20.455,100,19.9995,1,3,4
9272,1,1,1,1,0,5,1,2,17.22,21.21,94,22.0028,0,24,24
9273,1,1,1,1,0,5,1,2,17.22,21.21,100,22.0028,0,72,72
9274,1,1,1,2,0,5,1,2,17.22,21.21,100,19.9995,6,128,134
9275,1,1,1,2,0,5,1,3,20.5,24.24,88,19.0012,14,206,220
9276,1,1,1,2,0,5,1,3,20.5,24.24,88,19.0012,6,101,107
9277,1,1,1,3,0,5,1,3,19.68,23.485,100,11.0014,9,117,126
9278,1,1,1,3,0,5,1,2,19.68,23.485,94,8.9981,10,95,105
9279,1,1,1,3,0,5,1,2,20.5,24.24,88,11.0014,25,155,180
9280,1,1,1,3,0,5,1,1,20.5,24.24,59,31.0009,26,175,201
9281,1,1,1,3,0,5,1,1,20.5,24.24,55,36.9974,23,153,176
9282,1,1,1,3,0,5,1,1,19.68,23.485,51,22.0028,27,170,197
9283,1,1,1,3,0,5,1,1,18.04,21.97,51,36.9974,26,241,267
9284,1,1,1,3,0,5,1,1,17.22,21.21,50,39.0007,16,406,422
9285,1,1,1,4,0,5,1,1,16.4,20.455,50,32.9975,20,363,383
9286,1,1,1,4,0,5,1,1,14.76,16.665,50,26.0027,10,241,251
9287,1,1,1,4,0,5,1,1,13.94,15.15,53,23.9994,6,153,159
9288,1,1,1,4,0,5,1,1,13.94,14.395,53,35.0008,8,127,135
9289,1,1,1,1,0,5,1,1,13.94,15.15,49,26.0027,11,108,119
9290,1,1,1,1,0,5,1,1,13.12,14.395,49,27.9993,8,78,86
9291,1,1,1,1,0,6,0,1,12.3,14.395,52,19.0012,1,68,69
9292,1,1,1,1,0,6,0,1,12.3,15.15,52,11.0014,1,57,58
9293,1,1,1,1,0,6,0,1,10.66,15.15,60,0,3,38,41
9294,1,1,1,1,0,6,0,1,10.66,14.395,60,6.0032,1,16,17
9295,1,1,1,1,0,6,0,1,10.66,12.88,60,11.0014,0,8,8
9296,1,1,1,1,0,6,0,1,9.84,12.88,75,6.0032,0,10,10
9297,1,1,1,1,0,6,0,1,9.84,14.395,70,0,3,12,15
9298,1,1,1,2,0,6,0,1,9.02,13.635,75,0,3,28,31
9299,1,1,1,2,0,6,0,1,8.2,11.365,80,6.0032,9,82,91
9300,1,1,1,2,0,6,0,1,9.02,13.635,80,0,13,145,158
9301,1,1,1,3,0,6,0,1,10.66,13.635,70,8.9981,27,164,191
9302,1,1,1,3,0,6,0,1,12.3,15.15,56,8.9981,55,241,296
9303,1,1,1,3,0,6,0,1,12.3,14.395,61,19.0012,70,244,314
9304,1,1,1,3,0,6,0,1,13.94,15.91,57,16.9979,80,293,373
9305,1,1,1,3,0,6,0,1,15.58,19.695,50,26.0027,123,239,362
9306,1,1,1,3,0,6,0,1,16.4,20.455,47,22.0028,90,320,410
9307,1,1,1,3,0,6,0,1,17.22,21.21,44,23.9994,131,276,407
9308,1,1,1,3,0,6,0,1,17.22,21.21,44,26.0027,57,233,290
9309,1,1,1,4,0,6,0,1,17.22,21.21,41,15.0013,40,201,241
9310,1,1,1,4,0,6,0,2,17.22,21.21,41,36.9974,33,173,206
9311,1,1,1,4,0,6,0,1,16.4,20.455,35,26.0027,5,115,120
9312,1,1,1,4,0,6,0,1,14.76,16.665,29,23.9994,18,109,127
9313,1,1,1,1,0,6,0,1,13.94,16.665,34,12.998,6,97,103
9314,1,1,1,1,0,6,0,1,13.12,15.91,31,12.998,6,79,85
9315,1,1,1,1,0,0,0,1,12.3,14.395,33,15.0013,15,81,96
9316,1,1,1,1,0,0,0,1,12.3,13.635,28,23.9994,5,68,73
9317,1,1,1,1,0,0,0,1,11.48,12.88,26,22.0028,3,48,51
9318,1,1,1,1,0,0,0,1,10.66,12.88,28,12.998,4,17,21
9319,1,1,1,1,0,0,0,1,9.84,12.88,30,0,0,5,5
9320,1,1,1,1,0,0,0,1,8.2,10.605,51,8.9981,1,6,7
9321,1,1,1,1,0,0,0,1,8.2,11.365,40,7.0015,1,4,5
9322,1,1,1,2,0,0,0,1,8.2,10.605,37,8.9981,0,12,12
9323,1,1,1,2,0,0,0,1,7.38,9.85,40,8.9981,9,61,70
9324,1,1,1,2,0,0,0,1,7.38,9.85,43,8.9981,13,98,111
9325,1,1,1,3,0,0,0,1,9.84,12.12,35,8.9981,38,153,191
9326,1,1,1,3,0,0,0,1,11.48,13.635,28,15.0013,57,198,255
9327,1,1,1,3,0,0,0,1,13.12,15.15,26,15.0013,73,215,288
9328,1,1,1,3,0,0,0,1,13.12,15.15,26,15.0013,78,238,316
9329,1,1,1,3,0,0,0,1,13.12,15.15,26,16.9979,51,229,280
9330,1,1,1,3,0,0,0,1,14.76,16.665,25,19.0012,68,242,310
9331,1,1,1,3,0,0,0,1,14.76,16.665,21,27.9993,54,268,322
9332,1,1,1,3,0,0,0,1,14.76,16.665,21,27.9993,33,201,234
9333,1,1,1,4,0,0,0,1,13.94,15.15,23,23.9994,17,151,168
9334,1,1,1,4,0,0,0,1,13.12,15.15,29,16.9979,14,145,159
9335,1,1,1,4,0,0,0,1,12.3,14.395,39,15.0013,13,98,111
9336,1,1,1,4,0,0,0,1,12.3,14.395,33,19.0012,0,69,69
9337,1,1,1,1,0,0,0,1,13.12,14.395,26,26.0027,7,57,64
9338,1,1,1,1,0,0,0,1,12.3,13.635,33,22.0028,4,21,25
9339,1,1,1,1,0,1,1,2,13.12,14.395,26,27.9993,0,10,10
9340,1,1,1,1,0,1,1,1,10.66,11.365,60,23.9994,0,9,9
9341,1,1,1,1,0,1,1,1,9.84,10.605,48,23.9994,1,6,7
9342,1,1,1,1,0,1,1,1,9.84,11.365,48,12.998,0,4,4
9343,1,1,1,1,0,1,1,1,8.2,10.605,51,8.9981,0,5,5
9344,1,1,1,1,0,1,1,1,8.2,10.605,51,8.9981,0,26,26
9345,1,1,1,1,0,1,1,1,9.02,10.605,44,16.9979,0,80,80
9346,1,1,1,2,0,1,1,1,9.02,10.605,44,19.0012,4,221,225
